"","gene_id","seqnames","baseMean","lfcSE","stat","pvalue","padj","l2fc","sex","region"
"47","FBgn0000140","3R",36.1409624574417,0.162577742188469,1.77904140622256,0.0752329737841515,0.250548880300545,0.289232535083463,"u","A"
"48","FBgn0000146","2L",127.056851642952,0.0776896040850583,1.62242906541124,0.104711509960453,0.309666959295465,0.12604587174789,"u","A"
"49","FBgn0000147","3R",128.769056798626,0.08295026418785,-1.21008339195358,0.226246895316132,0.490949251092937,-0.100376737051879,"u","A"
"50","FBgn0000150","3R",6975.7038822079,0.0867933148685873,-0.00706852154700054,0.99436018275462,0.997633530133556,-0.000613500416284211,"u","A"
"51","FBgn0000152","X",557.726867548207,0.0534126466863256,10.1940264681531,2.1084633400785e-24,2.46672034381081e-22,0.544489934054512,"m","X"
"52","FBgn0000153","2L",1583.07530149969,0.257042756372066,0.953767462928432,0.340201362650937,0.612804976444898,0.245159017609116,"u","A"
"53","FBgn0000157","2R",1463.92290092939,0.0400866506418317,-3.43499214645926,0.000592571001548377,0.00587420092185027,-0.137697330132548,"f","A"
"54","FBgn0000163","X",420.803979304188,0.0658583781120742,2.71643393415478,0.00659893639781503,0.0421233141367581,0.178899933152035,"m","X"
"55","FBgn0000166","3R",9.11969470875616,0.386122021518914,-1.48460963523525,0.137647261608007,0.366749877311873,-0.573240473523493,"u","A"
"56","FBgn0000173","X",12511.187766069,0.0341829674102469,-6.78382872470469,1.17032065813667e-11,4.97881556475636e-10,-0.231891396213277,"f","X"
"57","FBgn0000179","X",3348.25543847436,0.0486569144181358,-3.93301230744487,8.38879407992651e-05,0.00107603331246392,-0.19136824324882,"f","X"
"58","FBgn0000180","2L",868.877843294997,0.0531102543399645,-2.07126659998655,0.0383338887434223,0.157740813868097,-0.110005495931159,"u","A"
"59","FBgn0000181","2R",20927.0434084653,0.0523102357226647,0.400284366120558,0.688947081591424,0.859350145279981,0.0209389695478638,"u","A"
"60","FBgn0000183","2L",11124.799942647,0.0629122258193687,2.36849677781522,0.0178605359601917,0.0898722037507457,0.149007404138358,"u","A"
"61","FBgn0000206","3R",103.566656354512,0.253770970494122,0.835819917552774,0.403256219700369,0.668091246787836,0.212106831635684,"u","A"
"62","FBgn0000212","3L",7109.32836498378,0.053165441066214,0.591961982325982,0.553876046623857,0.77898640135876,0.0314719198847912,"u","A"
"63","FBgn0000221","X",369.909564994976,0.0585507117309083,8.5542950111154,1.18591261146381e-17,9.19658288581453e-16,0.500860061256965,"m","X"
"64","FBgn0000228","2L",3983.9781818066,0.0605290235786376,1.60641098268093,0.108183639368068,0.316277503202078,0.0972344882476763,"u","A"
"65","FBgn0000229","2L",12177.1075317762,0.0386024382593192,1.62384134456799,0.104409673624075,0.309106387598674,0.0626842352466156,"u","A"
"66","FBgn0000233","X",78.5261764072118,0.124831595167278,-2.16103811410471,0.0306923953497832,0.13462394870456,-0.269765835000976,"u","X"
"67","FBgn0000239","2L",4146.88646974203,0.0260180768213655,1.45387659115486,0.145980523896959,0.379666862745426,0.0378270728374521,"u","A"
"68","FBgn0000241","2R",60.38561576695,0.148126362665895,0.442000751299539,0.658488662263339,0.840674308738839,0.0654719635855934,"u","A"
"69","FBgn0000244","3R",1523.03427520784,0.0350262915437657,-0.884753247261408,0.376289730213848,0.646899914964799,-0.0309896251828715,"u","A"
"70","FBgn0000246","3R",469.274890327097,0.081417359707898,-1.09908361905785,0.271731594307421,0.540872611667059,-0.0894844863618912,"u","A"
"71","FBgn0000247","3R",6480.79291066168,0.0715002805299494,0.188726250110574,0.850307376674572,0.93870669558697,0.0134939798262715,"u","A"
"72","FBgn0000250","2L",4490.94016151841,0.0236266350640938,-2.3266812280509,0.0199822376915707,0.097757371201264,-0.0549716482856362,"u","A"
"73","FBgn0000251","2L",6.6263844691923,0.494270054259785,2.10459142426628,0.0353268887660616,0.148565605033846,1.04023651746677,"u","A"
"74","FBgn0000253","2R",135310.519246652,0.0661231158264829,1.37180519396906,0.170124089935669,0.41464691532273,0.0907080337321868,"u","A"
"75","FBgn0000256","2L",8002.75166498295,0.0469283558947293,-0.257897989270177,0.796485636715209,0.914166658986984,-0.0121027286250059,"u","A"
"76","FBgn0000257","X",3052.59423546336,0.0192912109027129,19.8839348343173,5.60600866476271e-88,5.07194290596632e-85,0.383585180464616,"m","X"
"77","FBgn0000259","X",9059.61003756158,0.0544033748160747,-0.846791371220111,0.39711141865005,0.663386196527297,-0.0460683083595055,"u","X"
"78","FBgn0000261","3L",2224.66556008855,0.0641678610274464,-3.00732426202104,0.00263558463788657,0.0203008130211309,-0.192973565309834,"f","A"
"79","FBgn0000273","2L",21314.4451561192,0.0785602279878033,1.11337976826189,0.265545360391933,0.53467597713337,0.0874673684316618,"u","A"
"80","FBgn0000277","3R",18.9365014331822,0.697261276329646,-0.0105882359286064,0.991551967879244,0.99676679674735,-0.00738276689765951,"u","A"
"81","FBgn0000278","3R",7.31503974774956,0.722583680634841,-0.169621713467996,0.865307645123644,0.947934447273247,-0.122565882033293,"u","A"
"82","FBgn0000279","3R",21.5538391574327,0.518308738113442,-0.473216996414545,0.63605837303447,0.827290414074256,-0.245272504265456,"u","A"
"83","FBgn0000283","3R",6567.9481341312,0.0547484411659609,-0.0212235486556211,0.983067329401025,0.994624340379924,-0.00116195620490518,"u","A"
"84","FBgn0000286","2L",4524.10749299845,0.0816784042794153,-0.629223132530614,0.529202986518867,0.762392381634148,-0.0513939414007956,"u","A"
"85","FBgn0000287","2L",2031.33986415995,0.0694390515453437,2.26675344107883,0.0234052917794848,0.109907686761034,0.157401209035658,"u","A"
"86","FBgn0000289","2R",16396.2739997426,0.0557982935379795,-0.419436088490434,0.674897454112624,0.850263029127593,-0.0234038179860112,"u","A"
"87","FBgn0000299","2L",23400.1508974041,0.0568676387913376,-2.14370713472001,0.0320563601717442,0.138989413383623,-0.121907563011671,"u","A"
"88","FBgn0000303","3R",23947.5838402502,0.0335923996700119,3.85223160236476,0.000117046238385753,0.00144534531495273,0.129405703608088,"m","A"
"89","FBgn0000307","2L",7718.889033332,0.0771114631011955,0.335796469180524,0.73702435292037,0.883973265000649,0.0258937570427257,"u","A"
"90","FBgn0000308","2L",12475.1014158324,0.0360639300914542,-1.09263069943683,0.27455597812178,0.544242953734991,-0.0394045571602666,"u","A"
"91","FBgn0000316","X",3214.74646840792,0.0268599400675388,-10.2489335057894,1.1965647065197e-24,1.41205040279816e-22,-0.275285739721694,"f","X"
"92","FBgn0000317","2L",735.401442840946,0.0697431433543075,1.51902161399119,0.128757055576637,0.352219714015428,0.105941342182879,"u","A"
"93","FBgn0000318","2L",2210.56683994748,0.0709170147623836,-0.803340697032498,0.421777841461553,0.68370127645422,-0.0569705240706772,"u","A"
"94","FBgn0000319","X",30769.1232033221,0.0450998226941058,1.75696889004715,0.0789231120236632,0.25786334863689,0.0792389854201862,"u","X"
"95","FBgn0000320","2L",399.043832444134,0.0521589255239798,-1.09173523916157,0.274949491354164,0.544673112704103,-0.0569437370313326,"u","A"
"96","FBgn0000326","2R",1270.657507335,0.0491025856631007,0.602884541481722,0.546585500396834,0.774776668674058,0.0296031898430655,"u","A"
"97","FBgn0000330","X",1984.65963578296,0.0369371278569851,-8.56346566863162,1.09524492191486e-17,8.59165828630439e-16,-0.316309826301149,"f","X"
"98","FBgn0000337","2R",2.98530304876735,1.07462706189802,0.0297217762145994,0.976288944684527,0.992423926913153,0.0319398250478853,"u","A"
"99","FBgn0000339","2L",1750.30094144125,0.0458344320538375,-0.545249376149117,0.585582016357637,0.798285639777949,-0.024991195483504,"u","A"
"100","FBgn0000346","X",57888.454891353,0.0213549682650739,8.86960521158903,7.34056753758403e-19,6.34514917532184e-17,0.189410137817218,"m","X"
"101","FBgn0000351","2L",58.6051115234235,0.0983956986116436,-2.71608076322454,0.00660598009957194,0.042148451307612,-0.267250664183125,"f","A"
"102","FBgn0000352","2R",5166.20563260021,0.0597575410094689,1.7933581423863,0.0729156760153831,0.245041824549783,0.107166672738315,"u","A"
"103","FBgn0000357","3L",74.1780709353712,0.109224099052388,-1.8046200265063,0.0711341620595085,0.241039129415628,-0.197107996527047,"u","A"
"104","FBgn0000360","X",1.77713424834891,1.70640548630117,-0.636212551483987,0.52463789336331,0.759938184527001,-1.08563658830594,"u","X"
"105","FBgn0000370","2L",26672.6190051691,0.0362086757617817,1.72575150243206,0.0843921281488063,0.269288871645297,0.0624871765969701,"u","A"
"106","FBgn0000376","X",1910.82290746646,0.0549934546760418,-3.13024738391775,0.00174659148613094,0.0145774865057091,-0.172143117632279,"f","X"
"107","FBgn0000377","X",1871.72900829997,0.040048514391122,-1.96384514415175,0.0495480529925949,0.189306482872327,-0.0786490805174963,"u","X"
"108","FBgn0000382","X",16526.7575240291,0.133469330692323,0.498347894812746,0.618238855432603,0.817750439286145,0.0665141599725855,"u","X"
"109","FBgn0000384","2L",2741.3385922894,0.067978106445301,-0.702391091729376,0.482435299254141,0.72948517506161,-0.0477472163998107,"u","A"
"110","FBgn0000394","X",679.120487382565,0.0544813461184732,-2.78752445150074,0.00531124459556359,0.0355208587912447,-0.151868084455919,"f","X"
"111","FBgn0000395","2R",1440.92544049055,0.0512851155977502,-0.59264023947139,0.553421943272418,0.778875566275432,-0.0303936231891686,"u","A"
"112","FBgn0000404","3L",208.4830428823,0.0677085118050522,-3.26752930916158,0.00108490632346201,0.00984175382065701,-0.221239546802721,"f","A"
"113","FBgn0000405","2R",30.7745785229254,0.272687409604854,-0.313636354973324,0.753797244473765,0.891911784737282,-0.0855246851955842,"u","A"
"114","FBgn0000406","2L",1689.96337983206,0.240630712524611,-1.37258344196078,0.169881882319763,0.41435424603909,-0.330285731638506,"u","A"
"115","FBgn0000411","3L",2893.78067717653,0.039711897695536,-1.20654219386604,0.227608500243529,0.492722117850523,-0.0479140801681555,"u","A"
"116","FBgn0000412","3R",10585.6214918071,0.036116027915429,-0.193985291380607,0.846187398920953,0.936777731413337,-0.00700597819868463,"u","A"
"117","FBgn0000414","3L",18020.4391360307,0.0829629924985991,0.882303249480141,0.377612839687989,0.647515443160357,0.0731985178681105,"u","A"
"118","FBgn0000416","3R",24400.5375619413,0.0332638836845398,-1.04990201985286,0.293763162840977,0.566379930963761,-0.0349238186685489,"u","A"
"119","FBgn0000422","2L",41202.1335319021,0.0357851754392707,-2.55875245786215,0.0105048513949707,0.0603576243774669,-0.0915654056102622,"u","A"
"120","FBgn0000426","2R",270.454449255332,0.0989410493435934,-0.727904736946109,0.466671903276731,0.718329994400721,-0.0720196584956204,"u","A"
"121","FBgn0000427","X",3.52458700532356,1.02814836614843,-1.01898749278631,0.308208904335559,0.580557215072029,-1.04767032583393,"u","X"
"122","FBgn0000439","3R",181.086372235534,0.0814144759819569,-0.0271717317112739,0.978322762205077,0.992940552322571,-0.00221217229879569,"u","A"
"123","FBgn0000442","2L",352.727026405254,0.0964112393841515,-6.66153747652725,2.70977678438769e-11,1.10102936350076e-09,-0.642247084315965,"f","A"
"124","FBgn0000447","3R",1271.58015237316,0.0463235209685213,-1.15164032879263,0.249468902018843,0.516246183180501,-0.0533480349190199,"u","A"
"125","FBgn0000448","2R",9476.42009256013,0.0853315381261176,0.105867379447777,0.915687576010635,0.969260379444512,0.00903382632566015,"u","A"
"126","FBgn0000451","3L",62.8369717184335,0.150997900917526,2.08121681435517,0.0374140651859006,0.155018979743773,0.314259370321891,"u","A"
"127","FBgn0000454","3R",9516.7467302152,0.0602449971840272,1.36678855496128,0.171691591182203,0.416745945972756,0.082342172644803,"u","A"
"128","FBgn0000455","3R",2770.19676758217,0.0351134066387764,-1.33280182559652,0.182596846482561,0.432917855278622,-0.0467992124710743,"u","A"
"129","FBgn0000459","X",907.130799616355,0.0614479960833841,-3.12707205392624,0.00176556650582885,0.0147212735061477,-0.19215231132212,"f","X"
"130","FBgn0000463","3R",113.457130560825,0.0958009476755249,-1.1237146956431,0.261134080039721,0.529486119859414,-0.107652932759523,"u","A"
"131","FBgn0000464","2L",28320.5472259999,0.177588951278048,0.981826130725262,0.326185512474564,0.598683201216163,0.174361472892883,"u","A"
"132","FBgn0000473","2R",2040.33030012396,0.0507539352345131,-4.3362618212175,1.44926305449905e-05,0.000225549872850994,-0.220082351633965,"f","A"
"133","FBgn0000477","3R",2085.0272207721,0.0790879422612595,0.411021289089037,0.681056924284703,0.854374516497292,0.0325068279796222,"u","A"
"134","FBgn0000479","X",31296.235186817,0.0958833536463137,-1.32636583554605,0.18471854949604,0.435589128620462,-0.12717640447405,"u","X"
"135","FBgn0000482","X",1717.91078212782,0.0275922475102391,0.117436833065069,0.906513897433276,0.965946930124607,0.00324034616475001,"u","X"
"136","FBgn0000489","3L",7178.67175812691,0.025378308194631,-2.11165309947881,0.0347162145294323,0.14677063781275,-0.053590183158721,"u","A"
"137","FBgn0000490","2L",199.134764059126,0.076972883616699,-2.74573135690201,0.00603761803191083,0.0393925549572413,-0.21134686017754,"f","A"
"138","FBgn0000492","3R",429.201947108265,0.0621542323923116,1.01236224939228,0.31136488126589,0.58387906641694,0.0629225985139309,"u","A"
"139","FBgn0000499","X",3429.78008791948,0.0345274468234908,-2.25619868295123,0.0240581910101164,0.112120092787874,-0.0779007800488284,"u","X"
"140","FBgn0000500","3R",6830.85901741224,0.0871166750946909,-1.71064558178668,0.0871465590614367,0.274910728271213,-0.149025755350678,"u","A"
"141","FBgn0000504","3R",790.877666421041,0.0948171695517839,4.17652206455157,2.96000042594234e-05,0.000426561581854658,0.396006000731352,"m","A"
"142","FBgn0000520","X",1128.00981277848,0.0383384268246311,2.93310946727455,0.00335585547541392,0.0246841813858224,0.112450802679738,"m","X"
"143","FBgn0000524","X",403.632303799612,0.0702828104941207,-2.83402670466943,0.00459654906761348,0.031600692703436,-0.199183361819559,"f","X"
"144","FBgn0000527","3R",10769.7545983384,0.0654051748613527,0.0543661089222712,0.956643480066298,0.985230943367873,0.00355582486059249,"u","A"
"145","FBgn0000529","2L",673.01961064255,0.0442467043193853,-3.70670765179144,0.000209971085495274,0.00241280067845585,-0.164009597467219,"f","A"
"146","FBgn0000533","3R",202.098459548056,0.0716186525676324,-0.482593278321049,0.629384552698872,0.823681909708192,-0.0345626803315499,"u","A"
"147","FBgn0000535","X",11939.5171323416,0.124828911592863,0.39410768152918,0.693501539991983,0.862175650350971,0.0491960329356743,"u","X"
"148","FBgn0000536","X",3883.91372731512,0.0299676317608376,-0.992538029029501,0.320935137956357,0.593703756434803,-0.0297440141625836,"u","X"
"149","FBgn0000541","3L",17229.0824825622,0.116458758184435,0.196979705679814,0.843843419159876,0.935680941369285,0.0229400119110066,"u","A"
"150","FBgn0000542","X",34.2648638992296,0.13296903934908,6.82150918422447,9.00890085763443e-12,3.88921481002567e-10,0.907049523137257,"m","X"
"151","FBgn0000543","3L",2305.00279473404,0.0327359212886275,0.284370279138621,0.77612663301865,0.904104252076919,0.00930912307470694,"u","A"
"152","FBgn0000546","2R",6725.32417903455,0.0999938101628855,0.0061384465623943,0.995102259018814,0.9978964573372,0.000613806660255072,"u","A"
"153","FBgn0000547","2L",7231.88625051386,0.0669151883408804,1.10709664450395,0.268252146147889,0.537573815028501,0.0740815804785387,"u","A"
"154","FBgn0000551","3L",75.5658206792771,0.129527386131212,-2.81096292211402,0.00493934775902545,0.0333990475524337,-0.364096679813183,"f","A"
"155","FBgn0000552","3R",16.3227746672957,0.247208514776088,0.464472714692516,0.642309103814398,0.831405122970286,0.114821609953154,"u","A"
"156","FBgn0000557","3R",62291.6676983271,0.0272540937763835,2.70369170151927,0.00685738800999822,0.0433853672185016,0.073686667175636,"m","A"
"157","FBgn0000559","2L",109199.381257434,0.0395307752415692,-0.0487906195702712,0.961086157771229,0.98665729493092,-0.0019287310161293,"u","A"
"158","FBgn0000562","2R",3095.14293523874,0.0522818777583172,0.445571195039416,0.655907021605394,0.839105996063559,0.023295298751678,"u","A"
"159","FBgn0000564","3R",260.261843876125,0.604190178698508,-2.79717026434308,0.00515523581173846,0.0346688331026277,-1.6900228018636,"f","A"
"160","FBgn0000565","3L",6821.43565481555,0.0774928856824906,-2.24558494830931,0.0247306054753011,0.114545749797035,-0.174016857689655,"u","A"
"161","FBgn0000566","2R",1110.35404483236,0.0519188435382952,-0.104329646139744,0.916907752065342,0.96955787526161,-0.00541667457433506,"u","A"
"162","FBgn0000567","3L",2719.45874373908,0.0891335291603785,-0.477391651998119,0.633083257584697,0.825874544716132,-0.0425516027342956,"u","A"
"163","FBgn0000568","3L",28712.1110558979,0.0786290097911491,-0.942471709179173,0.345951188780305,0.618862720922975,-0.0741056172489302,"u","A"
"164","FBgn0000575","3L",17703.239604323,0.0419870502085691,-1.11835027092674,0.263417424375535,0.531653460172574,-0.0469562289761678,"u","A"
"165","FBgn0000576","3R",53.7219339793203,0.137298833327851,-0.4735568487017,0.635815952945012,0.827290414074256,-0.0650188028411569,"u","A"
"166","FBgn0000577","2R",102.005120928223,0.110970093988992,1.23873471459731,0.215443758233035,0.476730351048511,0.13746250770629,"u","A"
"167","FBgn0000578","2R",3598.08789211723,0.086696878397984,0.808352971421331,0.418887416600298,0.681642453830649,0.0700816792659642,"u","A"
"168","FBgn0000579","2L",49362.3201416436,0.513982050740267,-0.993971901091959,0.32023654745659,0.593261266872887,-0.510883716101447,"u","A"
"169","FBgn0000581","2R",10736.0214320558,0.112529474725947,0.305192605189664,0.760219464124412,0.895645311887524,0.0343431635522362,"u","A"
"170","FBgn0000588","2L",414.042924287005,0.172308961363497,0.322600909898369,0.746997504545638,0.889143070049057,0.0555870277195071,"u","A"
"171","FBgn0000592","3L",1509.82580876802,0.209790149018829,-2.07921573616021,0.0375975259340992,0.155451100848444,-0.436198979131345,"u","A"
"172","FBgn0000594","3L",83.2950283270412,0.30998327929611,-0.957176943476903,0.338477952476512,0.611426915291376,-0.296708847805598,"u","A"
"173","FBgn0000606","2R",12.7704392754107,0.237477656466976,-0.772350050545873,0.439907129146062,0.699060848904123,-0.183415879975785,"u","A"
"174","FBgn0000611","X",13323.9816654,0.0676972350413516,1.65951406491221,0.0970122488596531,0.295284653284546,0.112344513706791,"u","X"
"175","FBgn0000615","2R",33.6921157823962,0.251393580947273,-2.73619690945866,0.0062153821856104,0.0402812567530653,-0.687862339245672,"f","A"
"176","FBgn0000617","X",467.439734456658,0.0594282133607003,2.2025135862255,0.0276290505021677,0.123992673401097,0.13089144733205,"u","X"
"177","FBgn0000618","X",246.570969552843,0.0802307505993147,-0.628216575476477,0.529862073307678,0.762642112474213,-0.0504022873894088,"u","X"
"178","FBgn0000625","3L",14.2605484902289,0.334358184023379,1.65473076659183,0.0979791232339983,0.297039517551626,0.553272774165258,"u","A"
"179","FBgn0000629","3L",1816.95087966449,0.0296009712950067,-1.92462278099865,0.0542765672711878,0.201229952968342,-0.056970703694057,"u","A"
"180","FBgn0000633","2R",8429.29008162108,0.0834594621200584,0.589586051107469,0.555468205656751,0.779437394384517,0.0492065346989186,"u","A"
"181","FBgn0000635","X",11405.3462906369,0.0517811231559769,-1.95931115439544,0.0500763582419908,0.190371513384007,-0.10145533218663,"u","X"
"182","FBgn0000636","2L",2890.29491375905,0.0552722013486006,-0.00546616850933829,0.995638650258456,0.99799188438271,-0.000302127166453526,"u","A"
"183","FBgn0000639","3L",34.2268776382094,0.177634376662454,-2.60551179696564,0.0091737114417511,0.0544842179326058,-0.462828463940662,"u","A"
"184","FBgn0000644","X",44.1806345581439,0.100201186223627,9.04384901521493,1.51250124535857e-19,1.39633703406538e-17,0.906204399351913,"m","X"
"185","FBgn0000659","3R",3287.74035752553,0.0630000763627994,0.176041798762147,0.860261104534935,0.945005945413923,0.0110906467650598,"u","A"
"186","FBgn0000662","2R",7162.9196235054,0.0373020973125855,-0.558707858272073,0.576361115394241,0.79237091629941,-0.0208409748985711,"u","A"
"187","FBgn0000667","X",5277.74601045045,0.050348540218589,4.25251781457166,2.11380395263081e-05,0.000315582326085289,0.214108064217227,"m","X"
"188","FBgn0000709","X",3957.13952606044,0.0506561709247858,0.0003309049066083,0.999735976088742,0.999809648599876,1.67623755090003e-05,"u","X"
"189","FBgn0000711","X",19148.6531942697,0.0342449890828073,4.57322455721695,4.80274922978586e-06,8.33479664928695e-05,0.156610025035121,"m","X"
"190","FBgn0000715","2R",2397.22280963791,0.0609362753118779,-0.486532507916682,0.626589662771094,0.822065768896609,-0.0296474788505894,"u","A"
"191","FBgn0000719","X",4218.92896250204,0.0569701253379712,-1.61643592245378,0.106000096935311,0.311792280452263,-0.0920885571029911,"u","X"
"192","FBgn0000721","2L",1586.84567043516,0.049157817862939,-4.72111781858496,2.34552016917659e-06,4.39655444970933e-05,-0.232079849835476,"f","A"
"193","FBgn0000723","3R",1763.15201689843,0.0611474228100684,-0.9025421512916,0.366768940671423,0.638950101906532,-0.0551881265289362,"u","A"
"194","FBgn0000808","X",6.33021162574624,0.420023722377179,5.53067052778652,3.19009005514258e-08,8.52218742880709e-07,2.32301282232265,"m","X"
"195","FBgn0000810","X",1550.9049882938,0.0660072053533225,0.515020035228449,0.606539019643003,0.812627779106659,0.0339950332263996,"u","X"
"196","FBgn0000826","X",33.9374602595028,0.203208364426716,16.900795696421,4.43876190073978e-64,2.23105325018294e-61,3.43438305097979,"m","X"
