"","gene_id","seqnames","baseMean","lfcSE","stat","pvalue","padj","l2fc","sex","region"
"78","FBgn0064248","2R",10.9607125083372,0.489605898607788,0.342372484030222,0.732070593201336,0.948286523312555,0.167627587702197,"u","A"
"79","FBgn0064249","2L",4360.39563745526,0.045537621046354,-0.646315287790641,0.518075189156065,0.881986183130411,-0.0294316606518754,"u","A"
"80","FBgn0064253","X",87953.8889454085,0.0598125251775946,-2.51892638168491,0.0117713265401586,0.117712707948615,-0.150663347625036,"u","X"
"81","FBgn0064254","2R",22122.6482725078,0.107985357180125,0.976168187614122,0.328981125162989,0.772859009165518,0.105411870407386,"u","A"
"82","FBgn0064255","2L",34868.2934415713,0.0802907020369658,-0.18875809201418,0.850282419034527,0.977585318526476,-0.0151555197229767,"u","A"
"83","FBgn0064259","2R",31.3971271313013,0.310878517690053,0.710627457350399,0.477315123653878,0.863327334468828,0.220918810570943,"u","A"
"84","FBgn0066133","2R",6780.71630272323,0.0618161395584956,1.68342435684977,0.0922929714089474,0.440184524130909,0.104062794979196,"u","A"
"85","FBgn0066134","2L",4257.81960284279,0.0763128013808755,1.90782202121984,0.0564142235588148,0.33169240216877,0.14559124297541,"u","A"
"86","FBgn0066135","3L",13586.6850400381,0.146542413463135,-0.337123659936833,0.736023682305796,0.948834141435531,-0.0494029147626685,"u","A"
"87","FBgn0066136","2L",3919.77569407738,0.0763060728567977,-0.570072949862919,0.568628220977042,0.900730892037239,-0.0435000280459295,"u","A"
"88","FBgn0066137","2L",1387.40735785869,0.0494729299622246,-1.64946667635431,0.0990520646755863,0.45722251241703,-0.0816039493543002,"u","A"
"89","FBgn0066138","X",8093.97434283474,0.0500307114141926,3.71100024305535,0.000206441905694996,0.00488579176811491,0.185663982218301,"m","X"
"90","FBgn0066139","3R",4102.31323272214,0.0426163559856977,0.58656252044685,0.557497560551746,0.897442458267474,0.024997157179231,"u","A"
"91","FBgn0067106","3L",853.246752330065,0.12015437339593,-1.5175929902716,0.129117035064787,0.513619879548526,-0.18234543481614,"u","A"
"92","FBgn0067423","3R",1958.6743709608,0.0357713839087235,-3.20870817917229,0.00133332745023234,0.0226562174111279,-0.114779932128233,"f","A"
"93","FBgn0067424","3R",787.35062789164,0.12878291835865,-2.27444931078552,0.0229389855046207,0.189229852432576,-0.29291021990178,"u","A"
"94","FBgn0067425","3R",169.287692115635,0.105386925094784,-3.27120778231138,0.00107089197344245,0.019059845624887,-0.344742529523923,"f","A"
"95","FBgn0067426","2L",15.8096818938772,0.727813424855292,0.709516317849574,0.478004128926893,0.863327334468828,0.516395501284814,"u","A"
"96","FBgn0067427","2L",2080.33310678102,0.0798073230242195,-2.89165821543911,0.00383214586566132,0.0515202005583023,-0.230775501275187,"u","A"
"97","FBgn0067428","2R",4739.88524620624,0.0679903921599775,1.32877475596916,0.183922293007662,0.607148036516198,0.0903439167506217,"u","A"
"98","FBgn0067429","3R",213.331781028616,0.115008347340199,-1.51758677695165,0.129118602380604,0.513619879548526,-0.174535147162549,"u","A"
"99","FBgn0067430","2R",794.288807169178,0.0850375114952133,-0.189357563515701,0.84981258212285,0.977466896130066,-0.016102495984172,"u","A"
"100","FBgn0067431","2R",404.273191968692,0.197384654851031,-0.543170781743137,0.587012221820907,0.908074304783344,-0.107213577279534,"u","A"
"101","FBgn0067432","2L",4117.09004008575,0.0281375073485313,1.63037874996183,0.10302147301023,0.46517258438961,0.0458747940579402,"u","A"
"102","FBgn0067433","3R",9686.9864308815,0.0763868484486959,-0.270968281252786,0.78641542779951,0.963133655190015,-0.0206984130344602,"u","A"
"103","FBgn0067434","2L",581.40537510274,0.139524812488313,-2.06580280491071,0.0388471031550918,0.265082693194757,-0.288230748992998,"u","A"
"104","FBgn0067435","2L",46.7281559759937,0.28007685738073,-0.800850013788826,0.423218481006562,0.834348052604603,-0.224299555095289,"u","A"
"105","FBgn0067436","2L",220.530189234398,0.12250107286517,1.45371427793298,0.146025538007251,0.548012983350069,0.178081558686207,"u","A"
"106","FBgn0067437","X",4705.89427783567,0.0456570727253725,0.487584121144665,0.625844445076638,0.918904965434359,0.0222616636788388,"u","X"
"107","FBgn0067438","2R",22.4767180871923,0.455135933697365,1.30399916426451,0.19223386732269,0.617508399922604,0.593496877168109,"u","A"
"108","FBgn0067439","2L",89.4062811687344,0.221380610443715,-4.97812912136178,6.42018226534415e-07,3.07770416260202e-05,-1.1020612637547,"f","A"
"109","FBgn0067440","X",167.664431452052,0.230606930818782,-0.175179243839859,0.860938793151342,0.979583518228839,-0.040397547765065,"u","X"
"110","FBgn0067441","3L",44.3419235201302,0.378349915827516,-1.98116631042765,0.0475726259488551,0.301324263207693,-0.749574106790613,"u","A"
"111","FBgn0067442","X",93.0671271642432,0.230705440872343,-3.18394142398482,0.001452844086994,0.0241252934041291,-0.734552609932134,"f","X"
"112","FBgn0067443","3L",267.283997332602,0.163159383144912,0.701430749558055,0.483034237685438,0.865928034939023,0.114445008416765,"u","A"
"113","FBgn0067444","X",2955.87503933879,0.0456968061231914,-1.19927303167389,0.230421797825861,0.679240004751573,-0.0548029472171738,"u","X"
"114","FBgn0067445","3R",2987.51037378335,0.0389109285213637,-0.806852947295942,0.419751210169154,0.831965013667095,-0.031395397359484,"u","A"
"115","FBgn0067446","2R",5.04227469765543,1.16119401746305,-0.654451015016087,0.512821276506898,0.879474878528176,-0.7599446033593,"u","A"
"116","FBgn0067447","3R",5764.76392860262,0.0512935320283674,-0.677412014564083,0.498144577485632,0.870879214434921,-0.0347468548654437,"u","A"
"117","FBgn0067448","3L",334.589924127437,0.0957166658178298,-1.5421193607066,0.123044591018548,0.502636793634275,-0.147606523499959,"u","A"
"118","FBgn0067449","X",536.223215463149,0.0858485909253595,16.3478948674974,4.50268732560894e-60,5.37661800198849e-57,1.40344373897057,"m","X"
"119","FBgn0067450","2R",3154.68331752147,0.102070722019193,0.898078258240747,0.369143829255255,0.802129867661011,0.0916674962483728,"u","A"
"120","FBgn0067452","3R",192.305611123134,0.109768586551381,0.317465625756306,0.750890318162782,0.951904341020341,0.0348477530179195,"u","A"
"121","FBgn0067453","2R",3172.77817628128,0.0620094944709446,0.862021037642629,0.388675941173408,0.816057942345383,0.0534534887675385,"u","A"
"122","FBgn0067454","2L",1262.44523640683,0.0809506273237138,1.69490398071078,0.0900936372610623,0.433336298878445,0.137203540491997,"u","A"
"123","FBgn0067915","3L",67.9029893565442,0.793721189439411,-0.357697405524535,0.720569774909969,0.946120981097781,-0.283912010172326,"u","A"
"124","FBgn0067916","v2_chr2h_random_002",70620.8383629718,0.0979064253380947,0.999708629032537,0.317451534893714,0.765508704025874,0.0978778982482231,"u","v2_chr2h_random_002"
"125","FBgn0067917","2L",1695.69077003518,0.0925378462742188,-1.13735457630067,0.255390088122694,0.708607690640386,-0.10524834294099,"u","A"
"126","FBgn0067918","X",384.969819373861,0.216888524069793,1.17454812466588,0.240175547709544,0.691589517282556,0.254746009207726,"u","X"
"127","FBgn0067919","3R",2169.30156326254,0.0542579729377365,-1.97885400189998,0.0478324464093265,0.30249358863096,-0.107368606882821,"u","A"
"128","FBgn0067920","2R",2939.51085781339,0.0702653873156281,-1.4391706353123,0.150102183013092,0.553450659404417,-0.101123882103497,"u","A"
"129","FBgn0067921","3R",278.617929260706,0.815073021835151,2.5888118173105,0.00963077088783921,0.10160656675644,2.11007067089782,"u","A"
"130","FBgn0067922","3R",12504.746321374,0.105522007617864,-0.509558216343921,0.610361003108622,0.915750033532092,-0.0537696059867886,"u","A"
"131","FBgn0067923","2L",17174.8051832585,0.113861205566728,0.573460981394259,0.566332610807039,0.899231658077823,0.0652949586870293,"u","A"
"132","FBgn0067924","X",4652.0225616634,0.0755457591641636,-0.104588320605554,0.916702482680812,0.988423467025223,-0.00790120407985148,"u","X"
"133","FBgn0067925","2L",31056.0141435169,0.0847506304335953,0.603483381604184,0.546187167592686,0.892767273487154,0.0511455970471526,"u","A"
"134","FBgn0067926","3R",150.279152112523,0.235883755189356,2.54428713344462,0.0109501030765943,0.112016825475908,0.60015600331688,"u","A"
"135","FBgn0067927","3L",5084.32629899646,0.118076308322304,-0.83551732970678,0.403426493760473,0.823662725848416,-0.0986548018310858,"u","A"
"136","FBgn0067928","X",7425.66364538234,0.0669440937210275,-0.190485997285516,0.848928314850946,0.977466896130066,-0.012751912454825,"u","X"
"137","FBgn0067929","2L",5.79975591482944,1.00062265741166,-0.978355429179469,0.327898564187145,0.77196595993023,-0.978964609438682,"u","A"
"138","FBgn0067930","X",154395.521867067,0.0566739907948218,3.77338567726984,0.000161047033833912,0.00406798613347777,0.213852825138903,"m","X"
"139","FBgn0067931","3R",1465.46185630975,0.0632562187617641,-0.412752415781316,0.679788017642771,0.937457198234348,-0.0261091571071096,"u","A"
"140","FBgn0067932","2L",938.409809310961,0.0756990200107641,-2.11251252559299,0.0346425127673495,0.247030078826892,-0.159915127947854,"u","A"
"141","FBgn0067933","X",3202.79745105652,0.117160379978905,-0.0887621969499041,0.929270901524764,0.989625454187846,-0.0103994127224132,"u","X"
"142","FBgn0067934","X",8054.70417615519,0.0492308517472677,0.811823118437488,0.41689313454122,0.830649677531744,0.0399667435888005,"u","X"
"143","FBgn0067935","3L",38424.1629837306,0.111465212452693,0.576264772988762,0.56443622966803,0.898365135952193,0.0642334753501955,"u","A"
"144","FBgn0067936","3L",1332.22080751308,0.0992573754568773,-1.228420201619,0.219289268171516,0.661544450489862,-0.12192976517091,"u","A"
"145","FBgn0067937","3R",1911.09395115013,0.0840395210976157,2.48216415981166,0.0130587099659968,0.127139215989196,0.208599887276238,"u","A"
"146","FBgn0067938","2L",55440.9623226046,0.0608045106942725,2.81020241318524,0.00495103513403373,0.0625908050871347,0.170872982685592,"u","A"
"147","FBgn0067939","2R",4189.26850978626,0.115049710126243,1.6702373318443,0.0948724165817039,0.446009016392513,0.192160320870715,"u","A"
"148","FBgn0067941","X",7.36507963094251,0.522837931240442,1.4708542895841,0.141330526751127,0.537923644999028,0.76901841392228,"u","X"
"149","FBgn0067942","3L",734.308239483539,0.053133827185996,-1.1727596339594,0.240892209727508,0.692260681524756,-0.0623132077215106,"u","A"
"150","FBgn0067943","X",680.158307181263,0.0857818696899628,2.0459849882385,0.0407578476550763,0.273418962691229,0.175508417648695,"u","X"
"151","FBgn0067944","3L",9204.58308404148,0.0940969336361642,1.34894405889218,0.177354935042767,0.59978297419844,0.126931499588476,"u","A"
"152","FBgn0067945","2L",2109.25453511531,0.0536120654687805,0.71847114407656,0.472466833919464,0.859774433850396,0.0385187220136621,"u","A"
"153","FBgn0067947","2L",7253.26095733969,0.0597994330548369,-0.977446505447933,0.328348149073326,0.77196595993023,-0.0584507468672179,"u","A"
"154","FBgn0067948","3L",3183.74808400427,0.0640061207483837,1.39981373400376,0.16156910401167,0.575436600106638,0.0895966468838907,"u","A"
"155","FBgn0067949","2R",1219.11657178105,0.0592584231684283,0.308685049497196,0.757561117576819,0.954120687171139,0.018292189288872,"u","A"
"156","FBgn0067950","2R",3146.94448109116,0.0821754738125546,0.3380256964932,0.735343823367481,0.948595324021311,0.0277774217701475,"u","A"
"157","FBgn0067951","3L",188.71386123734,0.127458362081045,-3.88324735784363,0.00010307061904498,0.00280878128870502,-0.494952347786293,"f","A"
"158","FBgn0067952","2R",575.818340280626,0.103410862749664,2.30000434961326,0.0214479736212662,0.180473500009822,0.237845434121488,"u","A"
"159","FBgn0067953","2R",1697.84715738077,0.0707242921948948,2.33406765676602,0.0195921795392138,0.168880685817231,0.165075282959774,"u","A"
"160","FBgn0067954","2R",934.285859583928,0.0869604928942136,-1.21136941073793,0.225753857448603,0.673530858816386,-0.105341281034744,"u","A"
"161","FBgn0067955","X",65.7665055785683,1.03143155738686,1.59830698543535,0.109974673547754,0.478792620831868,1.64854426316988,"u","X"
"162","FBgn0067956","3L",8108.87867023143,0.0834749332232955,0.732900554077894,0.463619085154253,0.854932138780427,0.0611788248109685,"u","A"
"163","FBgn0067957","2R",21237.7722866408,0.0448667880688623,1.12012813870169,0.262659161196063,0.71517995072767,0.0502565518090978,"u","A"
"164","FBgn0067958","2L",1065.73208108689,0.0498292093068809,0.397198753395504,0.691220901394456,0.939546871339039,0.0197920998193767,"u","A"
"165","FBgn0067959","2L",17090.5586340328,0.107119806390079,2.41556820649856,0.015710679735678,0.144318725309498,0.258755198602155,"u","A"
"166","FBgn0067960","2L",4537.49871341695,0.0657121002913805,0.21904930020791,0.826611644172606,0.973159805163321,0.0143941895840189,"u","A"
"167","FBgn0067961","3L",939.189441066075,0.0763291245969744,0.393415373411455,0.69401271687119,0.939779075886916,0.0300290510554882,"u","A"
"168","FBgn0067962","2R",455.93238001131,0.0633090398609492,-1.59044469859641,0.111734601666908,0.480718635078556,-0.100689526820075,"u","A"
"169","FBgn0067963","2L",2135.89750438246,0.0663965671987259,-1.34738775542586,0.177855382087656,0.600547671907805,-0.0894619216458739,"u","A"
"170","FBgn0067964","3L",452.984087812062,0.0914660174221242,0.639968496978532,0.522193080479156,0.883550961238402,0.058535369694249,"u","A"
"171","FBgn0067965","2R",631.041068421106,0.0822472519681658,0.22723857186195,0.820238236093102,0.972371035513135,0.0186897480768159,"u","A"
"172","FBgn0067966","v2_chr2L_random_028",9304.96010073983,0.0896587592245313,-0.459504642563865,0.645871818947572,0.926513584323279,-0.0411986161101879,"u","A"
"173","FBgn0067967","2R",25.8473774288276,0.260952435053774,-0.330186687986498,0.741258904769422,0.950635738917974,-0.0861630202524173,"u","A"
"174","FBgn0067968","2L",445.912911477956,0.113754374121636,-1.41915438918427,0.155854010091565,0.563384762419271,-0.161435019323629,"u","A"
"175","FBgn0067969","3L",12262.4717923912,0.0823020290889347,2.90970215083965,0.00361773344128523,0.049344681984716,0.239474391058541,"m","A"
"176","FBgn0067970","2R",8697.36669891454,0.0987923105091366,-1.15636730184512,0.247530950292133,0.698828908781923,-0.114240197546495,"u","A"
"177","FBgn0067971","X",67242.8191862047,0.102910553713571,0.108461738115789,0.913629429977921,0.988362840969558,0.0111618575262322,"u","X"
"178","FBgn0067972","3L",118.499671025152,0.246471212195898,-1.32222246964952,0.18609408094011,0.609258662300186,-0.325889774887172,"u","A"
"179","FBgn0067973","X",500.947372985525,0.0833042047994508,6.04182744358201,1.52378384846005e-09,1.06462238561291e-07,0.503309630723098,"m","X"
"180","FBgn0067974","3L",2672.56256985341,0.0375975085918892,-0.589816892722059,0.55531341609054,0.896862130434495,-0.022175645691759,"u","A"
"181","FBgn0067975","3R",382.747262138723,0.22501852300099,0.474582479443896,0.635084596721634,0.922157437313582,0.106789848566613,"u","A"
"182","FBgn0067976","3L",19.4819600826937,0.379302884014368,0.157325810113061,0.874988080015227,0.982063867679226,0.0596741335057809,"u","A"
"183","FBgn0067977","2L",8366.08460645112,0.0560707569761836,-0.205217322178248,0.837402336310481,0.975954540958755,-0.0115066905991597,"u","A"
"184","FBgn0067978","3R",16399.2196622664,0.057687868657114,0.14619312790731,0.883768930412568,0.98327909861179,0.00843356996128959,"u","A"
"185","FBgn0067979","X",31533.1464342285,0.0564385866334298,-0.349269767036892,0.726886793379458,0.947922280235976,-0.0197122920053495,"u","X"
"186","FBgn0067980","3R",16499.5016664407,0.0362472432370984,-0.124122363061574,0.901218391914912,0.98658495338153,-0.0044990934850563,"u","A"
"187","FBgn0067981","2R",11499.4439637953,0.0565272032337814,-0.505828280588293,0.612977203439206,0.915833671235539,-0.0285930580182086,"u","A"
"188","FBgn0067982","2L",68472.9458953697,0.0688369604008182,0.934330325250775,0.350133526128099,0.790537403096133,0.0643164596005712,"u","A"
"189","FBgn0067983","3R",19813.6156362093,0.0482729652189014,0.601143045099318,0.547744715332806,0.893116891310701,0.0290189573076639,"u","A"
"190","FBgn0067984","2L",2440.24069800527,0.066932757287768,0.430887979958129,0.666549823805052,0.933444281477134,0.0288405205807541,"u","A"
"191","FBgn0067985","2R",208.218787263891,0.102841114121546,-0.245582122377894,0.806005729759431,0.968138279725535,-0.0252559390736764,"u","A"
"192","FBgn0067986","2R",9953.07009151616,0.0932828575428013,0.0114684666127471,0.990849688137615,0.99811434996529,0.00106981133727126,"u","A"
"193","FBgn0067987","2L",5335.86817793936,0.0515047027604664,-4.22947807155337,2.3423410789414e-05,0.000752240833053676,-0.217838010907267,"f","A"
"194","FBgn0067988","3R",27475.4851935756,0.0620215656382146,-1.58726794082987,0.11245197290428,0.48215815919086,-0.0984448427776133,"u","A"
"195","FBgn0067989","X",6481.15204242458,0.119724221692168,0.444610362812222,0.656601357282398,0.930061342381569,0.0532306296439658,"u","X"
"196","FBgn0067990","chr2h",4680.79415000602,0.112265665754974,-0.82845940965566,0.40741037321804,0.826578513177566,-0.0930075471759656,"u","chr2h"
"197","FBgn0067991","X",2313.04239905448,0.065492623543954,-0.66118975000013,0.508490633784749,0.878274130377661,-0.0433030513878796,"u","X"
"198","FBgn0067992","2L",2036.55755160429,0.0971960239396748,0.88511403875887,0.376095128477564,0.804645822875272,0.0860295653005494,"u","A"
