"","gene_id","seqnames","l2fc","qval","sex"
"29","FBgn0068109","3R",-3.88398201540588,6.82544948718253e-18,"f"
"30","FBgn0068142","X",0.469524667186999,3.25489834931856e-12,"m"
"31","FBgn0068153","X",-0.511668507953259,2.90507537101749e-05,"f"
"32","FBgn0068163","3R",-0.147103905202362,0.0179224235040803,"f"
"33","FBgn0068173","X",0.638918731445879,2.44286935534728e-20,"m"
"34","FBgn0068185","2R",-1.42218111403171,2.65421069791887e-05,"f"
"35","FBgn0068210","2L",-0.283167479352255,0.000292165128714017,"f"
"36","FBgn0068214","2L",-0.674578862661834,0.0139130509313752,"f"
"37","FBgn0068231","2L",0.0919744316599668,0.0399780184891437,"m"
"38","FBgn0068253","3R",0.326763218588317,0.00489594692504599,"m"
"39","FBgn0068259","X",0.453271733091127,8.41830499339447e-09,"m"
"40","FBgn0068266","2L",-0.220588677165393,0.0105913188008089,"f"
"41","FBgn0068272","3R",-0.742999482931459,0.0146540241905572,"f"
"42","FBgn0068283","2L",0.947914874575358,0.0277791368119258,"m"
"43","FBgn0068309","X",-0.12976882326096,0.0495670884836697,"f"
"44","FBgn0068316","X",0.27946213190828,0.000166791510569818,"m"
"45","FBgn0068318","X",0.55723999299232,1.3928566187769e-08,"m"
"46","FBgn0068321","X",-0.923260653921838,5.74747548098583e-18,"f"
"47","FBgn0068345","3R",0.104614294017717,0.0281835389949806,"m"
"48","FBgn0068378","v2_chr2L_random_001",-0.145710874923808,0.0102396773976823,"f"
"49","FBgn0068390","3R",-1.05765420325706,0.00215578148946309,"f"
"50","FBgn0068407","X",1.81082775864421,3.32372033236043e-06,"m"
"51","FBgn0068408","X",-0.366879001498474,3.12227868320398e-08,"f"
"52","FBgn0068419","3R",-0.889816694913641,0.00149007207553212,"f"
"53","FBgn0068436","2R",-0.862643918753722,0.0432804820606699,"f"
"54","FBgn0068438","X",-0.688841093077343,0.0173875106686254,"f"
"55","FBgn0068452","v2_chr3L_random_058",1.34901076946023,0.0299154954083953,"m"
"56","FBgn0068453","X",0.644214519695462,6.68535121783358e-05,"m"
"57","FBgn0068494","3L",0.181533003928231,3.92925312698201e-06,"m"
"58","FBgn0068537","X",0.190184008677379,0.0197314235878182,"m"
"59","FBgn0068539","2L",0.198660586795214,0.00251050938649697,"m"
"60","FBgn0068541","3R",0.228870546442041,0.0325077008069676,"m"
"61","FBgn0068548","2R",0.202765058282914,0.0129847449129639,"m"
"62","FBgn0082380","X",0.84407109509006,4.83885212991162e-18,"m"
"63","FBgn0084316","X",0.204958372043721,0.0020949615731324,"m"
"64","FBgn0084618","X",-0.384913263408547,4.7650791893776e-05,"f"
"65","FBgn0084643","X",-0.751854854380278,1.6825985771531e-05,"f"
"66","FBgn0084814","X",0.612926462906807,5.06036097796625e-10,"m"
"67","FBgn0085838","2R",-0.569483659091811,0.0238538652501513,"f"
"68","FBgn0228057","3R",-1.12664974605152,0.0149406921727982,"f"
"69","FBgn0228067","3R",-0.968768934483658,0.0443542827197765,"f"
"70","FBgn0228074","3R",-0.711237010501363,0.028920187843023,"f"
"71","FBgn0228108","3R",-0.940760943506773,0.00878252068701372,"f"
"72","FBgn0228259","3R",-0.53439556445701,0.0330163607824146,"f"
"73","FBgn0228273","3R",-0.144690034873263,0.03372237786665,"f"
"74","FBgn0228299","3R",2.95617950780795,0.0116571446640187,"m"
"75","FBgn0228319","3R",-1.21933361808189,0.0213550482883798,"f"
"76","FBgn0228320","3R",-0.178137131174585,0.000235525036296352,"f"
"77","FBgn0228345","3R",1.22707904505439,0.0233162947214694,"m"
"78","FBgn0228370","3R",-0.977757920079362,2.07921258157874e-06,"f"
"79","FBgn0228378","3R",0.210951638217851,0.012213176213635,"m"
"80","FBgn0228402","3R",-0.222757601076106,0.00290688290553432,"f"
"81","FBgn0228441","3R",-0.24701540862819,0.0226869321227096,"f"
"82","FBgn0228444","3R",-0.606453008897765,0.029876169086021,"f"
"83","FBgn0228460","3R",0.131722281484021,0.00858187275951602,"m"
"84","FBgn0228503","2L",-0.974049700862373,1.98428619475306e-06,"f"
"85","FBgn0228529","3R",0.204480771010738,0.00707242797287286,"m"
"86","FBgn0228538","3R",0.0995526716692224,0.0436218039915202,"m"
"87","FBgn0228544","2L",-0.302326816510425,0.0383382021549995,"f"
"88","FBgn0228580","3R",-0.297424104991841,0.0043209221137272,"f"
"89","FBgn0228611","3R",-0.17268562433435,0.0436218039915202,"f"
"90","FBgn0228618","3R",-0.538709011262331,0.0203136910132293,"f"
"91","FBgn0228664","3R",-0.610067440758748,0.00448711146251774,"f"
"92","FBgn0228669","3R",-0.982595649257248,0.018054713340532,"f"
"93","FBgn0228680","3R",0.124440152218004,0.00702248844921737,"m"
"94","FBgn0228709","3R",-0.156400031134929,0.0014172341724177,"f"
"95","FBgn0228716","2L",-5.33727135149685,0.00415091340675664,"f"
"96","FBgn0228768","2L",0.321584365947984,0.00245394305628086,"m"
"97","FBgn0228836","v2_chrX_random_001",0.481137443349619,9.2976110928016e-08,"m"
"98","FBgn0228843","v2_chrX_random_001",1.11532186144179,2.37417523653813e-12,"m"
"99","FBgn0228969","2L",-0.188404172642226,0.0364201209671449,"f"
"100","FBgn0229064","v2_chr2L_random_028",-0.490465387892158,0.00162467534925027,"f"
"101","FBgn0229074","2L",-0.473017883011208,1.65987138981008e-05,"f"
"102","FBgn0229191","2L",-1.22313516516358,0.000843845966936142,"f"
"103","FBgn0229193","2R",0.307548292181279,0.0428784294228198,"m"
"104","FBgn0229310","2R",0.311009686174472,0.0208741315805052,"m"
"105","FBgn0229325","2R",-0.198412555895595,0.00599117754320749,"f"
"106","FBgn0229331","2R",-0.828961988301247,4.6712164221201e-09,"f"
"107","FBgn0229332","2R",0.142141192887588,0.032625696058328,"m"
"108","FBgn0229416","2R",-2.02319819140205,0.00966692983062955,"f"
"109","FBgn0229418","2R",-0.271312029859321,0.0352385703722768,"f"
"110","FBgn0229424","2R",0.123494132558564,0.0394458929792091,"m"
"111","FBgn0229448","2R",-0.432457489053832,0.025134911562607,"f"
"112","FBgn0229449","2R",-0.905920761320306,6.39946095320419e-05,"f"
"113","FBgn0229459","2R",-2.06697340581956,0.017135931117555,"f"
"114","FBgn0229480","2R",0.364684445063838,3.08589433028892e-05,"m"
"115","FBgn0229533","2R",1.68112611675879,0.0118857680857594,"m"
"116","FBgn0229603","2R",-0.574239097800057,6.78043767222289e-08,"f"
"117","FBgn0229691","2L",0.222872107539905,0.0076842137447095,"m"
"118","FBgn0229734","2R",-1.00591640415663,0.00459685055313961,"f"
"119","FBgn0229749","2R",-0.130400727988664,0.035973600886053,"f"
"120","FBgn0229756","2L",0.117911241662323,0.0200267666972663,"m"
"121","FBgn0229770","2R",0.26436839062172,0.0330163607824146,"m"
"122","FBgn0229780","2R",0.158693082035191,0.0107779030174994,"m"
"123","FBgn0229858","2R",-1.78701851846887,2.61204566887783e-08,"f"
"124","FBgn0229867","2R",-1.05834995622655,4.32793022140659e-06,"f"
"125","FBgn0230003","2R",-0.780825959545726,0.00884640263378769,"f"
"126","FBgn0230075","2R",0.241198934501372,3.05534413960631e-07,"m"
"127","FBgn0230078","2R",0.183918291474936,3.67105379547384e-05,"m"
"128","FBgn0230082","2R",0.113179358901412,0.00316017011431004,"m"
"129","FBgn0230098","2R",0.146095440089001,0.0133426496158373,"m"
"130","FBgn0230135","2R",-0.237112429714203,6.63933835812167e-06,"f"
"131","FBgn0230196","2R",1.06591567766032,5.64762296858204e-06,"m"
"132","FBgn0230230","2R",0.381584718642208,0.00310984594954322,"m"
"133","FBgn0230236","2R",0.154880613941892,0.00702248844921737,"m"
"134","FBgn0230259","2L",0.124435587174941,0.0247346658294526,"m"
"135","FBgn0230274","2R",-0.719120161336011,0.0245509904554674,"f"
"136","FBgn0230304","2R",0.337836234469133,6.26776785827839e-07,"m"
"137","FBgn0230329","2R",0.153360814906517,0.0408833782995769,"m"
"138","FBgn0230338","2R",-0.158366050954504,0.0246234987275191,"f"
"139","FBgn0230373","2R",0.100204176554229,0.00448711146251774,"m"
"140","FBgn0230396","2R",0.231677383278885,0.000385196957215567,"m"
"141","FBgn0230404","2R",0.194410202051007,0.0488267209737839,"m"
"142","FBgn0230417","2R",-1.14636396426069,5.07907027400509e-07,"f"
"143","FBgn0230435","2R",-0.149461710344897,0.037162338737606,"f"
"144","FBgn0230438","2R",-0.12827227634233,0.0436218039915202,"f"
"145","FBgn0230454","2R",0.173120916239276,8.13164935419377e-05,"m"
"146","FBgn0230468","2R",0.0953982059270639,0.0448585217817818,"m"
"147","FBgn0230559","2R",-0.17606175429246,0.034422772667277,"f"
"148","FBgn0230564","2R",-0.430114122204214,0.045764131231732,"f"
"149","FBgn0230604","2R",-0.404549114472074,0.0332287078360668,"f"
"150","FBgn0230608","2R",-0.557533135155247,4.74021153062319e-05,"f"
"151","FBgn0230617","2R",0.142797135935458,0.00116754107952948,"m"
"152","FBgn0230673","2L",-0.26724992289407,0.0138046572484904,"f"
"153","FBgn0230678","2L",-0.521390173996025,7.78489046782469e-08,"f"
"154","FBgn0230704","2R",-0.297782013300383,0.0443263792836688,"f"
"155","FBgn0230740","2R",0.142623305765208,0.0352577379892516,"m"
"156","FBgn0230760","2R",4.40412678758304,0.000361220376566759,"m"
"157","FBgn0230774","2R",0.749970811265661,7.89119422726172e-10,"m"
"158","FBgn0230788","2R",-0.125365709113215,0.0124827791781687,"f"
"159","FBgn0230804","2R",-0.181626961409453,0.029381726158788,"f"
"160","FBgn0230808","2R",-0.388191634530329,0.000136775132012784,"f"
"161","FBgn0230856","2R",-0.13328649640988,0.0456511483709424,"f"
"162","FBgn0230866","2R",0.175193046668365,0.0129847449129639,"m"
"163","FBgn0230933","2R",-0.828024643803432,0.0250752612549125,"f"
"164","FBgn0230974","2R",0.229252759972234,0.0447815360099971,"m"
"165","FBgn0231106","2R",0.275869391773855,0.0224924039169143,"m"
"166","FBgn0231110","2R",0.162428743025222,0.0210316293894673,"m"
"167","FBgn0231146","2R",0.344617261256183,0.00313159004135048,"m"
"168","FBgn0231189","2R",-1.78774822035903,0.0166259100233932,"f"
"169","FBgn0231191","2R",0.319181340936093,0.0187202871223035,"m"
"170","FBgn0231212","2R",1.24584120990549,6.97703683453302e-09,"m"
"171","FBgn0231217","2R",0.178154629009228,0.0332287078360668,"m"
"172","FBgn0231265","2L",-0.619940977031885,0.00561042149438099,"f"
"173","FBgn0231277","2R",-0.265285971468011,0.0493084249232661,"f"
"174","FBgn0231298","2R",0.188818697655019,0.0160510849756136,"m"
"175","FBgn0231339","2R",-0.701814842074551,4.12986047380679e-09,"f"
"176","FBgn0231351","2R",-0.53556871732881,0.000562018967118433,"f"
"177","FBgn0231386","2R",-0.518877479607414,0.0433912258645359,"f"
"178","FBgn0231388","2R",-0.334380431979196,0.0107637758879401,"f"
"179","FBgn0231396","2R",-0.501905638399827,5.95981597005036e-11,"f"
"180","FBgn0231496","2R",0.156966768850212,0.00212673845896056,"m"
"181","FBgn0231521","2R",0.14361631178145,0.0421081545638026,"m"
"182","FBgn0231524","2R",-0.241814151931565,0.000137700588976357,"f"
"183","FBgn0231531","2R",-0.753725711204631,0.0162257792257007,"f"
"184","FBgn0231544","2R",0.22336164140225,0.00683021728774042,"m"
"185","FBgn0231598","2R",-0.336322576586649,0.0324967850342376,"f"
"186","FBgn0231601","2R",0.15364875125412,0.0415482728954347,"m"
"187","FBgn0231610","2R",0.317847483087353,0.000937343196949486,"m"
"188","FBgn0231616","2R",-0.389105360675249,0.0381450330934912,"f"
"189","FBgn0231653","2R",0.239859879701305,4.0759807496465e-09,"m"
"190","FBgn0231678","2R",0.387857248824387,0.000413292605031429,"m"
"191","FBgn0231705","2R",0.117396693919379,0.0243645750920513,"m"
"192","FBgn0231722","2R",0.215836527780718,0.0029913495109785,"m"
"193","FBgn0231735","2L",0.207443945206087,0.0408833782995769,"m"
"194","FBgn0231782","2R",0.27648665772327,0.00462252781721929,"m"
"195","FBgn0231802","2R",0.254033409658567,0.00111946446137296,"m"
"196","FBgn0231803","2R",0.345880972768969,0.0281835389949806,"m"
"197","FBgn0231922","2R",-0.33528979518096,0.0148722308182148,"f"
"198","FBgn0231930","2R",0.15156286825319,0.0494052586250465,"m"
"199","FBgn0232001","2R",-0.385971023064601,0.00564773603040899,"f"
"200","FBgn0232065","2R",-0.770693073824725,0.00223639057550983,"f"
"201","FBgn0232114","4",0.15589916352831,0.0231915799005028,"m"
"202","FBgn0232150","2L",0.177772744857007,0.000170580645023394,"m"
"203","FBgn0232163","4",-0.659581250663196,9.63129342076495e-05,"f"
"204","FBgn0232172","v2_chrUn_6779",0.435935363240153,1.02568463185314e-05,"m"
"205","FBgn0232226","2L",-0.411263716996287,0.018197167616568,"f"
"206","FBgn0232237","2L",-1.03032047461172,0.000239095303981144,"f"
"207","FBgn0232281","v2_chrUn_3116",6.5428174681249,2.37417523653813e-12,"m"
"208","FBgn0232300","2L",1.22640557744078,0.0310068770754913,"m"
"209","FBgn0232321","v2_chrUn_1807",5.74438552696254,0.000467582933069544,"m"
"210","FBgn0232333","v2_chrUn_1678",-0.431427071621751,0.000287462018520677,"f"
"211","FBgn0232380","v2_chrUn_763",5.66488327828016,1.15192926954994e-05,"m"
"212","FBgn0232400","2L",-0.944399140259937,0.00514779009818683,"f"
"213","FBgn0232431","v2_chrUn_101",0.345100568198139,0.00776718476254012,"m"
"214","FBgn0232491","2L",-0.285008013339538,0.0374040332344288,"f"
"215","FBgn0232499","2L",-0.208599489658785,0.0332518903639224,"f"
"216","FBgn0232586","2L",-1.28365907399036,0.0386313447645297,"f"
"217","FBgn0232589","2L",-1.44654986845847,0.00401036157888244,"f"
"218","FBgn0232602","v2_chrUn_1209",7.62845982938076,4.95615533771979e-19,"m"
"219","FBgn0232630","2L",5.1852489370094,0.00415091340675664,"m"
"220","FBgn0232658","v2_chrUn_2286",3.93408492032768,0.0102706612678078,"m"
"221","FBgn0232661","2L",0.277063917078776,0.0193553962830236,"m"
"222","FBgn0232709","2L",-0.29713507701545,0.0211832264107284,"f"
"223","FBgn0232735","v2_chrUn_5157",5.20940515832875,0.00581805610478416,"m"
"224","FBgn0232827","chrXh",-0.421309606874778,1.48115425784969e-07,"f"
"225","FBgn0232828","chrXh",-0.143837236986,0.0341729809489579,"f"
"226","FBgn0232838","chrXh",0.58455744352332,2.81748278068431e-10,"m"
"227","FBgn0232843","X",-0.399144034376189,4.11130009117921e-06,"f"
"228","FBgn0232857","X",0.207086676735621,0.00197533201456578,"m"
"229","FBgn0232859","X",0.323928467557475,0.00126421086080307,"m"
"230","FBgn0232871","X",-0.167275487775591,5.62206488532563e-06,"f"
"231","FBgn0232873","X",2.19819739815716,5.00956780127083e-09,"m"
"232","FBgn0232876","X",-0.590412150772285,3.82672792158717e-12,"f"
"233","FBgn0232884","X",-0.198319966704701,0.0233471829110093,"f"
"234","FBgn0232889","X",0.276423454176792,0.00643515724255101,"m"
"235","FBgn0232890","X",3.16543426429526,5.07795283446298e-11,"m"
"236","FBgn0232894","X",-0.268987501625732,0.00425251621750059,"f"
"237","FBgn0232901","X",-0.285396189698939,0.0243645750920513,"f"
"238","FBgn0232904","X",0.343496003847431,0.00039755161075768,"m"
"239","FBgn0232906","X",-0.371787373253827,3.68613952351944e-07,"f"
"240","FBgn0232926","X",0.236083086866605,0.0239838541306881,"m"
"241","FBgn0232933","X",4.69731315477508,9.83777800084167e-11,"m"
"242","FBgn0232941","X",0.223028834031187,0.014507146754138,"m"
"243","FBgn0232946","X",2.08995453508928,8.17362114939566e-09,"m"
"244","FBgn0232951","X",-0.657455995130553,0.0287722029733788,"f"
"245","FBgn0232953","X",0.172761165458267,0.000692345288304692,"m"
"246","FBgn0232960","X",0.700253453874072,0.0166259100233932,"m"
"247","FBgn0232966","X",-0.335927376826617,0.00439079678232049,"f"
"248","FBgn0232970","X",1.6494097072747,9.29292020882726e-06,"m"
"249","FBgn0232982","X",-0.318926134486945,0.000294340892999685,"f"
"250","FBgn0232989","X",-4.62960706521719,1.45025796639907e-36,"f"
"251","FBgn0232996","X",-6.30646742694074,1.01920748608118e-09,"f"
"252","FBgn0233002","X",-0.331140894992357,0.00073664824052121,"f"
"253","FBgn0233017","X",0.218213551841274,0.0301898700533206,"m"
"254","FBgn0233020","X",-1.17180150607312,0.0238538652501513,"f"
"255","FBgn0233022","X",1.35749158470808,7.31735590971493e-17,"m"
"256","FBgn0233023","X",-0.24644522688223,0.00049869884948283,"f"
"257","FBgn0233029","X",-0.425810199072007,1.58999806452066e-07,"f"
"258","FBgn0233038","X",1.83550299246482,8.37407870828245e-11,"m"
"259","FBgn0233041","X",1.4655938614616,0.00373430511642595,"m"
"260","FBgn0233042","X",2.90627201627547,4.50119047466018e-21,"m"
"261","FBgn0233051","X",-0.239699872819048,0.0308577403375975,"f"
"262","FBgn0233052","X",-1.50897180520349,0.00366153865780011,"f"
"263","FBgn0233059","X",0.175493200988255,0.0249058716002232,"m"
"264","FBgn0233062","X",0.70139410082443,2.88524807604222e-11,"m"
"265","FBgn0233064","X",-0.151714426556775,0.0296578648430522,"f"
"266","FBgn0233077","X",-1.0713710483357,6.35495711676869e-05,"f"
"267","FBgn0233080","X",0.165753354321785,0.00542200480150256,"m"
"268","FBgn0233092","X",0.996348115115223,5.51219087697878e-05,"m"
"269","FBgn0233096","X",-1.51710167359759,0.0107358044643711,"f"
"270","FBgn0233097","X",0.468223463514216,0.00084432739379018,"m"
"271","FBgn0233099","X",-0.687089648575962,0.000681758107835482,"f"
"272","FBgn0233100","X",-0.256056783209879,0.0254158075178619,"f"
"273","FBgn0233105","X",-0.192163466442807,0.00078323308301366,"f"
"274","FBgn0233126","X",0.195405618719961,0.0195562017399422,"m"
"275","FBgn0233136","X",0.259834454220546,5.09475399184464e-05,"m"
"276","FBgn0233141","X",1.14330975385154,3.82470838838808e-21,"m"
"277","FBgn0233150","X",-1.49106404616344,1.4720805708397e-20,"f"
"278","FBgn0233152","X",0.308251963737176,2.79079369235063e-08,"m"
"279","FBgn0233154","X",0.172097880476434,0.000876971866804325,"m"
"280","FBgn0233155","X",4.31566567180216,4.95615533771979e-19,"m"
"281","FBgn0233157","X",-0.205165607591277,1.14439384791178e-07,"f"
"282","FBgn0233165","X",-0.337809234926264,1.02913548622733e-06,"f"
"283","FBgn0233174","X",-0.239414068212082,2.6929224138721e-09,"f"
"284","FBgn0233201","X",-0.158189842258293,0.0191996748854182,"f"
"285","FBgn0233202","X",1.76617487050686,1.38957233654665e-08,"m"
"286","FBgn0233206","X",0.231992444777087,0.00454288559782606,"m"
"287","FBgn0233212","X",0.394983646239243,2.94891437984861e-05,"m"
"288","FBgn0233213","X",0.416010631126067,1.85171169288126e-05,"m"
"289","FBgn0233215","X",0.297755646957985,0.000521532847081488,"m"
"290","FBgn0233216","X",-0.212426647780561,0.0305356838829207,"f"
"291","FBgn0233222","X",0.158177208393759,6.83462495279977e-11,"m"
"292","FBgn0233223","X",0.508864089575919,3.37642640097816e-19,"m"
"293","FBgn0233232","X",0.170630649689687,0.00326863259177935,"m"
"294","FBgn0233235","X",-0.871425847387287,0.00439127584580592,"f"
"295","FBgn0233245","X",1.86690624133116,7.06444607419049e-11,"m"
"296","FBgn0233260","X",2.01506732864996,1.31644396840283e-23,"m"
"297","FBgn0233269","X",-0.579071960102611,0.00018898595816837,"f"
"298","FBgn0233270","X",-0.247715782848238,0.014206386990979,"f"
"299","FBgn0233271","X",-0.420466320475197,0.00784763742972084,"f"
"300","FBgn0233276","X",1.40680028434056,3.0558509046993e-26,"m"
"301","FBgn0233279","X",1.71997293983567,1.43575346733536e-05,"m"
"302","FBgn0233295","X",0.20736897000044,0.00119450977459991,"m"
"303","FBgn0233298","X",0.172038217612627,0.0146540241905572,"m"
"304","FBgn0233308","X",-1.76050147341299,6.85767651917774e-08,"f"
"305","FBgn0233310","X",0.390642678668627,9.80745559094337e-05,"m"
"306","FBgn0233329","X",2.44655676310591,0.0281835389949806,"m"
"307","FBgn0233330","X",0.347056919759818,9.99165292313497e-05,"m"
"308","FBgn0233333","X",0.53618944386701,3.20283808854081e-12,"m"
"309","FBgn0233338","X",0.155979906529296,0.0460496513806497,"m"
"310","FBgn0233339","X",1.22758424014087,4.9332955755977e-09,"m"
"311","FBgn0233347","X",-0.242292026403642,0.0121211065698236,"f"
"312","FBgn0233358","X",0.169810674920596,0.0461362791359207,"m"
"313","FBgn0233364","2L",0.144298703407218,0.0107637758879401,"m"
"314","FBgn0233381","X",0.283524768215551,1.05553777371805e-05,"m"
"315","FBgn0233382","X",0.438918966948951,3.86140457778835e-05,"m"
"316","FBgn0233390","X",0.7765537976531,1.00007307947903e-06,"m"
"317","FBgn0233395","X",0.335438410299214,0.00493053753799465,"m"
"318","FBgn0233402","X",0.292931748018805,5.92317949779235e-05,"m"
"319","FBgn0233408","X",0.176473057370774,0.00497816897379486,"m"
"320","FBgn0233409","X",-0.268593563773474,0.00121339813551783,"f"
"321","FBgn0233412","X",0.434040865779616,5.87099646221142e-12,"m"
"322","FBgn0233425","X",-0.357864318269859,2.39275744415221e-05,"f"
"323","FBgn0233429","X",0.358278957115358,7.08791032830398e-05,"m"
"324","FBgn0233431","X",0.126273910982205,0.000528301585306553,"m"
"325","FBgn0233438","X",0.357121935987718,8.35737705002613e-14,"m"
"326","FBgn0233439","X",0.468785030079044,0.00291277051283655,"m"
"327","FBgn0233462","X",0.527015481314666,0.000208528179171702,"m"
"328","FBgn0233466","X",1.53271941310721,1.22230900983245e-07,"m"
"329","FBgn0233468","X",0.279900769749275,5.00956780127083e-09,"m"
"330","FBgn0233474","X",-0.158224041704356,0.00589003904177976,"f"
"331","FBgn0233482","X",6.14056625883428,7.94922930481558e-09,"m"
"332","FBgn0233483","X",-0.241322227352403,2.31158501414965e-05,"f"
"333","FBgn0233490","X",-0.449589059606118,0.0167845628019496,"f"
"334","FBgn0233495","X",-0.387513559105907,0.035973600886053,"f"
"335","FBgn0233496","X",0.314519631186907,0.00407105786849926,"m"
"336","FBgn0233506","X",1.7109487047726,0.0102240663101333,"m"
"337","FBgn0233511","X",0.379454924054515,0.0192020281172766,"m"
"338","FBgn0233513","X",0.359317463062663,0.00308648331127545,"m"
"339","FBgn0233519","2L",-0.970310945182928,0.00248187304294113,"f"
"340","FBgn0233536","X",0.223581970272874,0.00415091340675664,"m"
"341","FBgn0233540","X",-0.3648131611905,0.00164132356038034,"f"
"342","FBgn0233545","X",-0.340442124616569,0.0259015428109413,"f"
"343","FBgn0233546","X",0.287980930844213,0.0067324215144314,"m"
"344","FBgn0233559","X",0.155365441512404,0.012314106214789,"m"
"345","FBgn0233561","X",-0.286496160148857,0.0411612846707746,"f"
"346","FBgn0233563","X",0.727104004060881,4.56391680213634e-05,"m"
"347","FBgn0233567","X",0.214471181818911,0.000690387952210822,"m"
"348","FBgn0233569","X",0.430558819299322,0.000137976764743518,"m"
"349","FBgn0233571","X",-0.211659599829954,1.45508461241046e-07,"f"
"350","FBgn0233573","X",2.06767777951791,8.90986266013716e-42,"m"
"351","FBgn0233574","X",-0.670061622510068,0.00223639057550983,"f"
"352","FBgn0233577","X",0.317150496560342,0.000779626140397771,"m"
"353","FBgn0233578","X",0.564433978020404,6.23729145928758e-08,"m"
"354","FBgn0233579","X",0.950140813846162,4.77163303227913e-10,"m"
"355","FBgn0233581","2L",-0.708279167290119,0.000143312373560493,"f"
"356","FBgn0233585","X",-1.22503193187407,3.82657898002285e-05,"f"
"357","FBgn0233594","X",0.57956912307846,2.72457945339926e-12,"m"
"358","FBgn0233595","X",0.45346135257065,1.02761631945701e-13,"m"
"359","FBgn0233597","X",0.257251126556923,0.00564773603040899,"m"
"360","FBgn0233603","X",-0.652413213604602,0.0281835389949806,"f"
"361","FBgn0233605","X",0.278063815436068,0.00101104134293701,"m"
"362","FBgn0233606","X",0.332419931971603,0.0499736325056754,"m"
"363","FBgn0233618","X",-0.221382541118355,0.0355860950389393,"f"
"364","FBgn0233632","2L",-0.3471104838625,0.00112690398394271,"f"
"365","FBgn0233635","X",0.397893996576093,0.0102240663101333,"m"
"366","FBgn0233639","X",-0.59660344464558,0.00179220332428885,"f"
"367","FBgn0233658","X",-1.17153148086895,0.0174160209358572,"f"
"368","FBgn0233661","X",-0.9083874574941,0.0254158075178619,"f"
"369","FBgn0233664","X",0.146304474603877,0.00233517365118695,"m"
"370","FBgn0233682","X",0.16407941177939,0.0263104900727808,"m"
"371","FBgn0233690","X",0.306015662525764,0.0127993148531224,"m"
"372","FBgn0233692","X",0.146630177657975,0.0306058561567417,"m"
"373","FBgn0233693","X",-0.179990306912642,0.0225975604043785,"f"
"374","FBgn0233696","X",2.32689048886926,2.88697882212077e-24,"m"
"375","FBgn0233703","X",-0.130067050688904,0.0166259100233932,"f"
"376","FBgn0233704","X",0.265749290084917,0.00520290988782449,"m"
"377","FBgn0233707","X",0.23528557465396,0.00492612160120214,"m"
"378","FBgn0233713","X",0.204096340432477,0.00644198293243305,"m"
"379","FBgn0233718","X",0.27728802766669,5.82543054373985e-06,"m"
"380","FBgn0233730","X",-0.361123234451564,0.00205456076198356,"f"
"381","FBgn0233733","X",-0.180356542644244,0.0414743084089413,"f"
"382","FBgn0233735","X",-0.526864218623446,0.0162257792257007,"f"
"383","FBgn0233749","X",0.187192768650027,0.0115032806293919,"m"
"384","FBgn0233750","X",-0.271304268440473,0.0318386664980279,"f"
"385","FBgn0233754","X",2.96693424454602,2.44092560109731e-13,"m"
"386","FBgn0233764","X",0.307726371216702,4.24372187986441e-10,"m"
"387","FBgn0233769","X",0.304760054057719,0.0225633127179502,"m"
"388","FBgn0233770","X",0.87369683123528,0.0353782290026924,"m"
"389","FBgn0233771","X",0.284089780846323,0.00453335134628305,"m"
