"","gene_id","seqnames","baseMean","lfcSE","stat","pvalue","padj","l2fc","sex","region"
"54","FBgn0025031","Scf_3R",1391.3479500942,0.0591814425835519,-3.11306538026609,0.00185154995561461,0.0181728093709909,-0.18423570006106,"f","A"
"55","FBgn0025033","Scf_3R",7571.80985647413,0.113358597307143,-2.56187724339862,0.0104108108732259,0.0669293323870418,-0.290410810784758,"u","A"
"56","FBgn0025034","Scf_3R",16248.0722774955,0.0751153754462666,0.808071769195306,0.419049268077049,0.692274930137769,0.0606986143306343,"u","A"
"57","FBgn0025035","Scf_3L",3662.65133807008,0.0684407036484294,-1.90291643599579,0.0570514499616135,0.215184502880693,-0.130236939863714,"u","A"
"58","FBgn0025036","Scf_3L",515.514385670255,0.165613704752283,-1.57970249581303,0.11417501380481,0.33214832755062,-0.261620382738025,"u","A"
"59","FBgn0025037","Scf_3R",14.621461441332,0.489155883413055,0.272088622589236,0.785553877507645,0.915254174695423,0.133093750549279,"u","A"
"60","FBgn0025039","Scf_3R",40.9225092718111,1.03325771561615,-2.00018350407453,0.0454804524074951,0.185029061912783,-2.06670503823316,"u","A"
"61","FBgn0025042","Scf_3L",2531.10463597669,0.0772337818993088,0.570691464217901,0.568208805883408,0.798383556803486,0.0440766600792025,"u","A"
"62","FBgn0025651","Scf_2L",2570.35288283501,0.0433262375858354,0.16698687472346,0.867380376371901,0.95117360408931,0.00723491300798477,"u","A"
"63","FBgn0027417","Scf_2L",606.896564062445,0.0898700162480603,-0.846693949941104,0.397165731819981,0.673150837429332,-0.0760923990383414,"u","A"
"64","FBgn0027801","Scf_3R",1014.0002640248,0.0638102237131754,-0.345865227504676,0.729444002145252,0.891813723986783,-0.0220697375416817,"u","A"
"65","FBgn0027802","Scf_3R",4423.24034614661,0.0547211684474791,-0.886967120892589,0.375096602457086,0.656511442625629,-0.0485358772297389,"u","A"
"66","FBgn0027803","Scf_3R",28397.7132938449,0.0751370711502687,-0.130862378823358,0.895884176039944,0.961321651861856,-0.00983261586854406,"u","A"
"67","FBgn0027804","Scf_3R",13.4443089371672,0.536008396820551,-0.226526830490648,0.820791693806216,0.930719137855338,-0.121420283248133,"u","A"
"68","FBgn0027806","Scf_3R",20.9790051386434,0.351677267765159,2.20237597867708,0.0276387612463698,0.132345712544949,0.774525566772772,"u","A"
"69","FBgn0028445","Scf_3L",220.570800217444,0.141998850613763,-0.846897152650531,0.397052449700097,0.673150837429332,-0.120258422264444,"u","A"
"70","FBgn0028446","Scf_3L",3493.17404228334,0.0403763729484522,2.19755591240302,0.0279807679166021,0.133503583358577,0.0887293370942605,"u","A"
"71","FBgn0028769","Scf_3R",8527.09646490121,0.0546697716701673,-1.24973883452104,0.21139496617858,0.482529572373449,-0.0683229367306064,"u","A"
"72","FBgn0028770","Scf_2L",372.623985320675,0.0952236841303482,0.0949914647061711,0.924321606441883,0.971919108519683,0.00904543723025956,"u","A"
"73","FBgn0029243","Scf_X",25095.1130191052,0.0776112217091446,-0.933842987155874,0.350384891570904,0.633116216181432,-0.0724766951176843,"u","X"
"74","FBgn0029245","Scf_3R",1902.02292531369,0.139813193420968,-0.129427043913015,0.89701974969817,0.961614774759919,-0.0180956083245145,"u","A"
"75","FBgn0029246","Scf_3R",6851.66357027758,0.0444939348308636,-0.650317561132517,0.515487115847715,0.763961751058845,-0.0289351871843964,"u","A"
"76","FBgn0029247","Scf_3L",1952.27292096639,0.0533147074498002,-0.818875567662964,0.412857410840576,0.687093636704188,-0.04365811132774,"u","A"
"77","FBgn0029248","Scf_3L",6360.77185911025,0.0407748638000677,-0.645607413642171,0.518533634887401,0.765731506548185,-0.0263245543595735,"u","A"
"78","FBgn0040418","Scf_3R",18659.0286893349,0.0913584457308408,-0.818434054055076,0.413109383260436,0.687161815882176,-0.0747708631116626,"u","A"
"79","FBgn0041268","Scf_3R",63.3027680214896,0.209802002836914,-0.150415033913893,0.880437180859936,0.954912945113466,-0.0315573753719171,"u","A"
"80","FBgn0041270","Scf_X",1712.06745192348,0.056809431354101,-5.38212920638713,7.36098957747187e-08,2.99468656130812e-06,-0.305755699689151,"f","X"
"81","FBgn0041655","Scf_3R",123.37431473383,0.186566598799738,-1.36584582653422,0.171987359252079,0.424846642472286,-0.254821210341306,"u","A"
"82","FBgn0041656","Scf_X",4129.35722833065,0.0607506094756477,-0.475770069762925,0.634238195125383,0.836540045659572,-0.0289033217083691,"u","X"
"83","FBgn0041657","Scf_X",938.80352928895,0.113309146221944,0.31528935646852,0.752541965516834,0.900630475698131,0.0357251677943141,"u","X"
"84","FBgn0041658","Scf_3R",667.080497468909,0.0793359144658005,0.50396510969779,0.614285895248341,0.824035737511168,0.0399825328367316,"u","A"
"85","FBgn0041659","Scf_X",28.1370623197749,0.28624041841279,3.43887874789722,0.000584128799277396,0.00728213903099154,0.984346091668953,"m","X"
"86","FBgn0041661","Scf_3R",3043.10701146306,0.0467132695616169,-2.62813679921562,0.00858539819945511,0.0579555157745358,-0.122768862746564,"u","A"
"87","FBgn0041662","Scf_X",726.17222707668,0.0859829787909377,0.34616798273328,0.729216474999983,0.891813723986783,0.0297645543174573,"u","X"
"88","FBgn0041663","Scf_X",222.977769372211,0.147773519217873,2.99797407990054,0.00271780787279418,0.0244671571926631,0.443021180310867,"m","X"
"89","FBgn0041664","Scf_3R",12059.9715368196,0.0696178233323021,-0.260701579321114,0.794322648043253,0.91957619906056,-0.0181494764916294,"u","A"
"90","FBgn0041665","Scf_3R",5442.64966223968,0.0553341500063157,-3.1379167426537,0.00170153200753402,0.0170617400454422,-0.173633955745329,"f","A"
"91","FBgn0041666","Scf_X",22408.7569856958,0.0828728401475867,-3.11922986406003,0.00181324443152671,0.0179012592586232,-0.258499437907825,"f","X"
"92","FBgn0041667","Scf_3R",2270.77656467335,0.0757753437614782,1.4394578425896,0.150020846088744,0.391545592179217,0.109075412852383,"u","A"
"93","FBgn0041668","Scf_3R",3942.60294409179,0.0383093626124102,-0.311781746745144,0.75520639705686,0.901272679357399,-0.0119441599919903,"u","A"
"94","FBgn0041669","Scf_3R",53729.2647464134,0.0807234473622637,0.222293144688423,0.824085688360602,0.931487736186178,0.017944268964248,"u","A"
"95","FBgn0041670","Scf_3R",6289.70995188897,0.0690163040189507,-0.199192190176889,0.842112408350227,0.939608098043031,-0.0137475087554488,"u","A"
"96","FBgn0041673","Scf_3R",12632.2716149292,0.0363574002965479,3.65687928222468,0.00025530453947668,0.0036380896875427,0.132954623899995,"m","A"
"97","FBgn0041892","Scf_3R",59.1906294359681,0.20151824212068,4.25262845626961,2.11275950648601e-05,0.000453116772226045,0.856982210899834,"m","A"
"98","FBgn0042853","Scf_NODE_31240",5558.38111502272,0.569188653474435,-0.681317041934111,0.495670902195701,0.750689989557258,-0.387797929687662,"u","Scf_NODE_31240"
"99","FBgn0042854","Scf_3R",24405.6704440102,0.602594466619119,-0.683198769460742,0.494481250114534,0.749740490038524,-0.411691798078034,"u","A"
"100","FBgn0042857","Scf_X",1037.35538471501,0.0613373538534565,4.17687434237873,2.95542181747917e-05,0.000601180174666231,0.256198419539908,"m","X"
"101","FBgn0042858","Scf_X",1654.64508862107,0.0411242029959502,0.53003134542973,0.596090198072883,0.813120734740064,0.0217971166436688,"u","X"
"102","FBgn0042859","Scf_X",28.726433882995,0.287595850457048,5.98983358828813,2.10055858054862e-09,1.12511828693808e-07,1.72265128491992,"m","X"
"103","FBgn0043394","Scf_3L",109.632904514842,0.175702172280871,-0.279641826402497,0.77975231395378,0.912590582151577,-0.0491336763595089,"u","A"
"104","FBgn0043395","Scf_3R",10924.0722343626,0.0755276395121411,-17.1298850664284,8.88300244125289e-66,9.46839230213146e-63,-1.29377978418161,"f","A"
"105","FBgn0043399","Scf_3L",16.3333944402628,0.570991132309362,-0.679540520464356,0.496795442276977,0.751538833271402,-0.388011611230036,"u","A"
"106","FBgn0043401","Scf_2R",12.0173834183604,0.435396388178736,-0.951660920162849,0.341268974853999,0.624371095600545,-0.414349727409757,"u","A"
"107","FBgn0044187","Scf_3L",14.9657908537073,0.607817101434613,0.320686355045278,0.74844808869972,0.899707700174842,0.194918650793252,"u","A"
"108","FBgn0044189","Scf_2R",106.88991993548,0.266854339729684,-0.241038791819298,0.809525051188667,0.925829133113734,-0.0643222476401794,"u","A"
"109","FBgn0044191","Scf_2R",1429.59248943639,0.095540661857886,-2.5290340411113,0.01143769332571,0.0717472124067519,-0.241625586148898,"u","A"
"110","FBgn0044194","Scf_2R",18.1155798884706,0.496391706045283,0.521048660603694,0.602332873735365,0.817347689515628,0.258644233569677,"u","A"
"111","FBgn0044195","Scf_2L",188.498175442201,0.191911520817344,-1.96334037384383,0.0496066371264194,0.1954494721975,-0.376787637026461,"u","A"
"112","FBgn0044199","Scf_2L",7244.15787397876,0.059305440858347,-1.57025772410155,0.116355165168509,0.335106648346699,-0.0931248265890668,"u","A"
"113","FBgn0044200","Scf_2L",378.441569388373,0.227107697773436,-2.6910273643896,0.00712323517687689,0.0505503087552136,-0.611153029371839,"u","A"
"114","FBgn0045530","Scf_2R",266.618694960517,0.166181748846327,-0.050397876103127,0.959805328861681,0.985793505524827,-0.00837520718895813,"u","A"
"115","FBgn0045541","Scf_2L",45618.246637124,0.0356406629874862,4.78116011749199,1.74286472997491e-06,5.14603743955751e-05,0.170403716436742,"m","A"
"116","FBgn0045545","Scf_3R",1028.04197385507,0.0787777492721554,1.2257731059085,0.220284070503262,0.49274677872586,0.0965636464018107,"u","A"
"117","FBgn0045558","Scf_3L",3238.10850624277,0.043873685749102,-1.5830352365898,0.113413433291276,0.33056433837892,-0.0694535904998961,"u","A"
"118","FBgn0045567","Scf_3L",3903.05441625932,0.0358189447514035,0.533802443885846,0.593478222765767,0.811800699637607,0.0191202402457113,"u","A"
"119","FBgn0045586","Scf_2L",1092.45118033211,0.0728666596134436,0.904857159086901,0.365541065554967,0.646796516890836,0.0659339186099728,"u","A"
"120","FBgn0045611","Scf_3R",3356.88642574949,0.0412273509509945,3.08410159119637,0.00204167864049517,0.0195975246996149,0.127149338668773,"m","A"
"121","FBgn0045613","Scf_2R",377.380623504739,0.235052630584633,-0.333659719559955,0.738636348392684,0.89478029525447,-0.0784275948026982,"u","A"
"122","FBgn0045660","Scf_3R",77.1185026196483,0.311313766047442,-0.417432201499157,0.676362305408127,0.861846480973727,-0.129952390718177,"u","A"
"123","FBgn0046909","Scf_X",718.492217636249,0.0789569675175049,0.0129721629349037,0.98965000175263,0.996528160636783,0.00102424264748297,"u","X"
"124","FBgn0046913","Scf_3R",10197.9933008571,0.0673767848876048,-1.7661280109585,0.0773743750697871,0.260661651033142,-0.118996027078324,"u","A"
"125","FBgn0046914","Scf_3L",6200.02314461665,0.0783210833233165,-2.07222370412939,0.0382445837866593,0.165778372745832,-0.16229880539567,"u","A"
"126","FBgn0046915","Scf_3R",15.8609995023275,1.07936598568712,-1.49979767405058,0.133666820032039,0.365553501782772,-1.61883059478286,"u","A"
"127","FBgn0046916","Scf_2R",83.3279182350932,0.761567335021965,-1.75944323946768,0.0785022531006357,0.263736150682658,-1.33993449900381,"u","A"
"128","FBgn0046917","Scf_2R",108.883907411684,0.741218876301833,-1.57472621947651,0.115319653035572,0.333566399377519,-1.16721679888341,"u","A"
"129","FBgn0046918","Scf_2R",99.4052064767695,0.668463590592649,-1.71315390394319,0.0866842294257949,0.27916139793569,-1.14518100986768,"u","A"
"130","FBgn0046919","Scf_3R",70.0761830452745,0.253113877208314,0.606998042187937,0.543852211423082,0.781256161935126,0.153639627916045,"u","A"
"131","FBgn0061237","Scf_4",2961.87202026842,0.11097746552204,-1.38504575198201,0.166038477969439,0.415418102830433,-0.153708867187032,"u","A"
"132","FBgn0061239","Scf_4",4411.45793713073,0.0558920495240853,-0.72939690676004,0.465758909390392,0.726551180329604,-0.0407674880353468,"u","A"
"133","FBgn0061243","Scf_4",708.467250825149,0.0797146085396816,0.360345776891953,0.718588570368448,0.886508746708019,0.0287248225438695,"u","A"
"134","FBgn0062291","Scf_3R",572.58856727884,0.0724262095015939,0.916180246666456,0.359572364232082,0.641990256339993,0.0663554624862867,"u","A"
"135","FBgn0063982","Scf_X",3956.11883401647,0.0405933236406999,0.11353553030204,0.90960599607272,0.966649083962027,0.0046087845262692,"u","X"
"136","FBgn0063983","Scf_3R",4005.37582909373,0.0408105142575718,0.456662839043942,0.647913404867429,0.843418192366939,0.018636645303706,"u","A"
"137","FBgn0063984","Scf_2R",3855.97752209467,0.0530944787778883,-3.61244298506923,0.000303325813168831,0.00421872743437315,-0.19180077740709,"f","A"
"138","FBgn0063990","Scf_X",695.409412673367,0.0926700034275186,-2.01139127983566,0.0442841436971466,0.182178574939362,-0.186395636796451,"u","X"
"139","FBgn0063991","Scf_2L",9117.53203249419,0.0515920358856557,-1.12047672396681,0.262510665979905,0.544060118351119,-0.0578076753519377,"u","A"
"140","FBgn0063992","Scf_X",27.1334558412986,0.46172086399074,0.283821236038653,0.776547379462378,0.910856414778676,0.131046186322687,"u","X"
"141","FBgn0063993","Scf_X",1547.84297356836,0.24606624035631,3.14054700651771,0.00168632643055154,0.0169731382655796,0.772782594556077,"m","X"
"142","FBgn0063994","Scf_X",3735.46492082007,0.0589516081229843,-0.180924508716788,0.856426831133266,0.946857545176795,-0.0106657907377155,"u","X"
"143","FBgn0063996","Scf_X",30.8482011499046,0.394879439607751,0.296753349303165,0.766654823726628,0.905776758424163,0.117181796274557,"u","X"
"144","FBgn0063997","Scf_2L",9611.97571447735,0.0454328918175458,-0.714467387972572,0.474938215069028,0.733038869739468,-0.0324603195449224,"u","A"
"145","FBgn0064354","Scf_2R",38.4979352566888,0.321593248209393,1.35073447804122,0.176780503595246,0.432278822624852,0.434387088261695,"u","A"
"146","FBgn0064356","Scf_2L",6416.39313040783,0.0485212177843106,0.398383401176537,0.690347591468191,0.870715297297296,0.0193300477701412,"u","A"
"147","FBgn0064360","Scf_2R",23197.0196382705,0.0699096670792508,1.71925832895436,0.0855673440793403,0.277391216709759,0.120192777400429,"u","A"
"148","FBgn0064364","Scf_3R",3678.44846465692,0.0974574857828736,-0.322130772389698,0.747353626768612,0.899707700174842,-0.0313940551703951,"u","A"
"149","FBgn0064367","Scf_2R",1648.21237927668,0.286064470515045,-0.165878393677274,0.868252651263604,0.951762901346104,-0.0474519148571756,"u","A"
"150","FBgn0066160","Scf_3R",4539.39027917641,0.0355717762136092,-0.488387009104063,0.625275741781933,0.831335179200901,-0.0173727933934836,"u","A"
"151","FBgn0066162","Scf_2R",5445.11577877887,0.0407152039937958,-1.57236080788776,0.11586689809908,0.33424229143115,-0.0640189910449999,"u","A"
"152","FBgn0066163","Scf_2L",3613.20781359198,0.102686716006688,-1.02161041316325,0.306965327182902,0.593173209289803,-0.10490581836597,"u","A"
"153","FBgn0066164","Scf_X",1103.36738116822,0.0527050220885636,1.84499851248792,0.0650377549966736,0.234043696998495,0.0972406873540429,"u","X"
"154","FBgn0066166","Scf_3L",16069.3060156335,0.193371778047196,-1.99324843919039,0.0462342493207996,0.186954045337786,-0.385437994776046,"u","A"
"155","FBgn0066168","Scf_2L",3231.4921559551,0.0585090845302232,-2.91590375498739,0.00354659887444096,0.0301942471267302,-0.170606859282553,"f","A"
"156","FBgn0066169","Scf_2L",1241.45917219877,0.0674650277868942,-0.0531647573716643,0.957600635427949,0.985702463712429,-0.00358676183336282,"u","A"
"157","FBgn0066170","Scf_X",5775.03341289782,0.0464386539639847,1.81027655159405,0.0702529114451628,0.245114822616691,0.0840668063585915,"u","X"
"158","FBgn0067157","Scf_3L",4124.61911656838,0.0330718955526528,0.159826153344224,0.873018021516011,0.952981652280454,0.00528575384998244,"u","A"
"159","FBgn0067172","Scf_3R",19187.98803814,0.0778410482103242,4.52012764709873,6.18023561143767e-06,0.000155733171116582,0.351851474094632,"m","A"
"160","FBgn0067177","Scf_2L",11992.4636631762,0.0660957998254014,3.05155907118798,0.00227656248570466,0.0212858592413385,0.201695237524628,"m","A"
"161","FBgn0067487","Scf_3R",1762.8931105318,0.0418933420805066,0.705721757570447,0.480361187636381,0.737477118072743,0.0295650430035551,"u","A"
"162","FBgn0067488","Scf_3R",205.540003685148,0.184159601557744,-1.8685667439427,0.0616831161787018,0.225977775156004,-0.344114507048538,"u","A"
"163","FBgn0067492","Scf_4",7708.36608058705,0.0892817470546589,-2.66558445081201,0.00768546258980061,0.0536121372674638,-0.23798803669023,"u","A"
"164","FBgn0067493","Scf_4",14809.5687460938,0.148437506862604,-1.292614329613,0.196144481035347,0.461727920352422,-0.19187244842263,"u","A"
"165","FBgn0067495","Scf_2R",5217.21977328303,0.0856252831393472,-2.74000246336734,0.00614387238904902,0.0455407063942097,-0.234613486728337,"f","A"
"166","FBgn0067496","Scf_2R",3379.52262278189,0.0524897219179243,-0.224075716522465,0.822698387477569,0.930807994068932,-0.0117616720488238,"u","A"
"167","FBgn0067497","Scf_3R",169.200179651851,0.162233510079995,-1.10598169226116,0.268734443600252,0.552403703868451,-0.179427292019742,"u","A"
"168","FBgn0067498","Scf_2R",849.433079278964,0.0619584667850447,2.23695185902195,0.025289486605546,0.124650492584403,0.138598107456955,"u","A"
"169","FBgn0067500","Scf_2L",380.446733402105,0.384597385459498,-0.544418623603069,0.586153432965971,0.807532575279292,-0.209381979233199,"u","A"
"170","FBgn0067503","Scf_2L",3291.30448059181,0.0561138121883281,-0.301350940515879,0.763146900217333,0.905232817365387,-0.0169099500788841,"u","A"
"171","FBgn0067504","Scf_3R",34.0128152042288,0.325150334646502,-0.206929284275116,0.836065085911127,0.937352916546807,-0.067283126030215,"u","A"
"172","FBgn0067508","Scf_2L",670.128704111897,0.206380326312167,-1.3922188849341,0.163856125756964,0.411944868078637,-0.287326587770661,"u","A"
"173","FBgn0067510","Scf_X",4667.52178583611,0.0349274433445009,-1.92911402262718,0.0537167085418203,0.206702670161467,-0.0673790207303932,"u","X"
"174","FBgn0067513","Scf_X",11505.1523916407,0.0866417045557041,-0.842013149754562,0.399780592979052,0.6745066554146,-0.0729534545530526,"u","X"
"175","FBgn0067514","Scf_3L",33.5422921496944,0.435355154999988,-0.132578921832571,0.894526403183572,0.960874426235381,-0.0577189170641504,"u","A"
"176","FBgn0067516","Scf_X",48.5102151778108,0.345306003367531,-1.631139582296,0.102860870253111,0.310329469580502,-0.563242290097216,"u","X"
"177","FBgn0067517","Scf_3L",872.326916972855,0.102638574470784,2.31980734351235,0.0203513016505554,0.107601450542297,0.238101718784964,"u","A"
"178","FBgn0067519","Scf_3R",3364.85061017301,0.0497067936995279,0.70559742647496,0.480438525143211,0.737477118072743,0.0350729857127086,"u","A"
"179","FBgn0067521","Scf_3R",7204.29037549971,0.607255530939174,-0.58707892009981,0.55715070432979,0.791611484597605,-0.356506921328407,"u","A"
"180","FBgn0067523","Scf_3L",260.460561830956,0.138885503908088,-1.54557464124809,0.122207329485951,0.345978200528753,-0.214657912877304,"u","A"
"181","FBgn0067524","Scf_X",978.565044234952,0.0741625569641243,-1.52350557470733,0.127632267062125,0.355059661971079,-0.112987068969393,"u","X"
"182","FBgn0067525","Scf_2L",2800.23857700646,0.152821638078276,-1.92413500274495,0.0543376636451725,0.2084149538661,-0.294049463003231,"u","A"
"183","FBgn0067526","Scf_X",13.1843256218508,0.512919576648706,-2.14005043438297,0.0323506911041798,0.147677094852014,-1.0976737628106,"u","X"
"184","FBgn0067529","Scf_X",20.1869481820249,0.340604993710102,-0.366262928714796,0.71416888912428,0.883893669385854,-0.124750982531147,"u","X"
"185","FBgn0067531","Scf_3R",73.0167872474675,0.229907596292498,-0.587820729191521,0.556652628713537,0.791342744420144,-0.135144450899326,"u","A"
"186","FBgn0067532","Scf_2R",2322.22269776309,0.0491754290050426,-0.0958627200274244,0.923629603282839,0.971574848652105,-0.00471409038293888,"u","A"
